vaxi,v a k s I,all,v a k.s I,v a1 k. s I0
vegarins,v E: G a r I n s,all,v E:.G a.r I n s,v E:1. G a0. r I0 n s
vegfarenda,v E G f a r E n t a,all,v E x.f a.r E n.t a,v E1 x. f a0. r E1 n. t a0
vegginn,v E c I n,all,v E c. I n,v E1 c. I0 n
vegáætlun,v E G au ai h t l Y n,all,v E:.G au.ai h.t l Y n,v E:. G au0. ai0 h. t l Y0 n
veiddi,v ei t I,all,v ei t. I,v ei1 t. I0
veikari,v ei: k a r I,standard_clear,v ei:.k a.r I,v ei:1. k a0. r I0
veikari,v ei: k_h a r I,north_clear,v ei:.k_h a.r I,v ei:1. k_h a0. r I0
veitingastaðinn,v ei: t i N k a s t a D I n,standard_clear,v ei:.t i N.k a.s t a.D I n,v ei:1. t i0 N. k a0. s t a1. D I0 n
veitingastaðinn,v ei: t_h i N k a s t a D I n,north_clear,v ei:.t_h i N.k a.s t a.D I n,v ei:1. t_h i0 N. k a0. s t a1. D I0 n
veiðigjald,v ei: D I c a l t,all,v ei:.D I.c a l t,v ei:1. D I0. c a1 l t
velkomið,v E l k_h O m I D,all,v E l.k_h O.m I D,v E1 l. k_h O0. m I0 D
velkomna,v E l k_h O m n a,all,v E l.k_h O m.n a,v E1 l. k_h O0 m. n a0
verkalýðsfélags,v E r_0 k a l i D s f j E l a x s,all,v E r_0.k a.l i D s.f j E.l a x s,v E1 r_0. k a0. l i0 D s. f j E1. l a0 x s
verknaðinn,v E r_0 k n a D I n,all,v E r_0.k n a.D I n,v E1 r_0. k n a0. D I0 n
verona,v E: r ou n a,all,v E:.r ou.n a,v E:0. r ou1. n a0,erlent
veruleiki,v E r Y l ei c I,standard_clear,v E.r Y.l ei.c I,v E1. r Y0. l ei1. c I0
veruleiki,v E r Y l ei c_h I,north_clear,v E.r Y.l ei.c_h I,v E1. r Y0. l ei1. c_h I0
verðbréfum,v E r D p r j E v Y m,all,v E r D.p r j E.v Y m,v E1 r D. p r j E0. v Y0 m
verðbólguna,v E r D p ou l k Y n a,all,v E r D.p ou l.k Y.n a,v E1 r D. p ou0 l. k Y1. n a0
verðhækkun,v E r T h ai h k Y n,all,v E r T.h ai h.k Y n,v E1 r T. h ai0 h. k Y0 n
verðinu,v E r D I n Y,all,v E r.D I.n Y,v E1 r. D I0. n Y0
verðmat,v E r D m a t,all,v E r D.m a t,v E1 r D. m a0 t
verðs,v E r D s,all,v E r T s,v E1 r T s
vesen,v E: s E n,all,v E:.s E n,v E:1. s E0 n
vestfirði,v E s t f I r D I,all,v E s t.f I r.D I,v E1 s t. f I0 r. D I0
vestrænum,v E s t r ai n Y m,all,v E s. t r ai.n Y m,v E1 s. t r ai0. n Y0 m
vesturbæ,v E s t Y r p ai,all,v E s.t Y r.p ai,v E1 s. t Y0 r. p ai1
vesturgötu,v E s t Y r k 9 t Y,standard_clear,v E s.t Y r.k 9.t Y,v E1 s. t Y0 r. k 91. t Y0
vesturgötu,v E s t Y r k 9 t_h Y,north_clear,v E s.t Y r.k 9.t_h Y,v E1 s. t Y0 r. k 91. t_h Y0
vesturlanda,v E s t Y r l a n t a,all,v E s.t Y r.l a n.t a,v E1 s. t Y0 r. l a1 n. t a0
veðurfar,v E: D Y r_0 f a r,all,v E:.D Y r_0.f a r,v E:1. D Y0 r_0. f a1 r
vigfússon,v I x f u s O n,all,v I x.f u.s O n,v I1 x. f u0. s O0 n
villu,v I l Y,all,v I l.Y,v I1 l. Y0,tilbr
villu,v I t l Y,all,v I t.l Y,v I1 t. l Y0,tilbr
vindurinn,v I n t Y r I n,all,v I n.t Y.r I n,v I1 n. t Y0. r I0 n
vinirnir,v I: n I r t n I r,all,v I:.n I r.t n I r,v I:1. n I0 r. t n I0 r
vinnubrögðin,v I n Y p r 9 G D I n,all,v I n.Y.p r 9 G.D I n,v I1 n.Y0. p r 91 G. D I0 n
vinnumarkaðnum,v I n Y m a r_0 k a D n Y m,all,v I n.Y.m a r_0.k a D.n Y m,v I1 n. Y0. m a1 r_0. k a0 D. n Y0 m
vinsælu,v I n s ai l Y,all,v I n.s ai.l Y,v I1 n. s ai0. l Y0
virtum,v I r_0 t Y m,all,v I r_0.t Y m,v I1 r_0. t Y0 m
vitleysa,v I h t l ei s a,all,v I h.t l ei.s a,v I1 h. t l ei0. s a0
vitnisburði,v I h t n I s p Y r D I,all,v I h.t n I s.p Y r.D I,v I1 h. t n I0 s. p Y1 r. D I0
vitnum,v I h t n Y m,all,v I h.t n Y m,v I1 h. t n Y0 m
vitundar,v I: t Y n t a r,standard_clear,v I:.t Y n.t a r,v I:1. t Y0 n. t a0 r
vitundar,v I: t_h Y n t a r,north_clear,v I:.t_h Y n.t a r,v I:1. t_h Y0 n. t a0 r
viðbragða,v I D p r a G D a,all,v I D.p r a G.D a,v I1 D. p r a0 G. D a0
viðburðir,v I D p Y r D I r,all,v I D.p Y r.D I r,v I1 D. p Y0 r. D I0 r
viðbúnað,v I D p u n a D,all,v I D.p u.n a D,v I1 D. p u0. n a0 D
viðey,v I: D ei,all,v I:.D ei,v I:1. D ei0
viðhaft,v I T h a f t,all,v I T.h a f t,v I1 T. h a0 f t
viðjum,v I D j Y m,all,v I D.j Y m,v I1 D. j Y0 m
viðmiðun,v I D m I D Y n,all,v I D.m I.D Y n,v I1 D. m I0. D Y0 n
viðmót,v I D m ou t,standard_clear,v I D.m ou t,v I1 D. m ou0 t
viðmót,v I D m ou t_h,north_clear,v I D.m ou t_h,v I1 D. m ou0 t_h
viðskiptabankanna,v I D s c I f t a p au N k_h a n a,northeast_clear,v I D.s c I f.t a.p au N.k_h a n.a,v I1 D. s c I0 f. t a0. p au1 N. k_h a0 n. a0
viðskiptabankanna,v I D s c I f t a p au N_0 k a n a,standard_clear,v I D.s c I f.t a.p au N_0.k a n.a,v I1 D.s c I0 f. t a0. p au1 N_0. k a0 n. a0
viðskiptanna,v I D s c I f t a n a,all,v I D s.c I f.t a n.a,v I1 D s. c I0 f. t a1 n. a0
viðskiptaráðs,v I D s c I f t a r au D s,all,v I D.s c I f.t a.r au D s,v I1 D. s c I0 f. t a0. r au1 D s
viðtöku,v I D t_h 9 k Y,standard_clear,v I D.t_h 9.k Y,v I1 D. t_h 90. k Y0
viðtöku,v I D t_h 9 k_h Y,north_clear,v I D.t_h 9.k_h Y,v I1 D. t_h 90. k_h Y0
viðurkenndu,v I: D Y r_0 c_h E n t Y,all,v I:.D Y r_0.c_h E n.t Y,v I:1. D Y0 r_0. c_h E1 n. t Y0
vonina,v O: n I n a,all,v O:.n I.n a,v O:1. n I0. n a0
vægt,v ai x t,all,v ai x t,v ai1 x t
vélstjóra,v j E l s t j ou r a,all,v j E l.s t j ou.r a,v j E1 l. s t j ou0. r a0
vélstjóri,v j E l s t j ou r I,all,v j E l.s t j ou.r I,v j E1 l. s t j ou0. r I0
víglundsson,v i G l Y n t s O n,all,v i G.l Y n t.s O n,v i1 G. l Y0 n t. s O1 n
víglínu,v i G l i n Y,all,v i G.l i.n Y,v i1 G. l i0. n Y0
víkingum,v i: c i N k Y m,standard_clear,v i:.c i N.k Y m,v i:1. c i0 N. k Y0 m
víkingum,v i: c_h i N k Y m,north_clear,v i:.c_h i N.k Y m,v i:1. c_h i0 N. k Y0 m
vímuefna,v i: m Y E p n a,all,v i:.m Y.E p.n a,v i:1. m Y0. E1 p. n a0
vísindamönnum,v i: s I n t a m 9 n Y m,all,v i:.s I n.t a.m 9 n.Y m,v i:1. s I0 n. t a0. m 91 n. Y0 m
víði,v i: D I,all,v i:.D I,v i:1. D I0
víðtækar,v i D t_h ai k a r,standard_clear,v i D.t_h ai.k a r,v i1 D. t_h ai0. k a0 r
víðtækar,v i D t_h ai k_h a r,north_clear,v i D.t_h ai.k_h a r,v i1 D. t_h ai0. k_h a0 r
vöktun,v 9 x t Y n,all,v 9 x.t Y n,v 91 x. t Y0 n
vörðuðu,v 9 r D Y D Y,all,v 9 r.D Y.D Y,v 91 r. D Y0. D Y0
yfirhöndina,I: v I r h 9 n t I n a,all,I:.v I r_0.h 9 n.t I.n a,I:1. v I0 r_0. h 91 n. t I0. n a0
yfirlýsingin,I: v I r l i s i J c I n,all,I:.v I r.l i.s i J.c I n,I:1. v I0 r. l i1. s i0 J. c I0 n
yfirmann,I: v I r m a n,all,I:.v I r.m a n,I:1. v I0 r. m a1 n
yfirmanni,I: v I r m a n I,all,I:.v I r.m a.n I,I:1. v I0 r. m a1. n I0
yfirmönnum,I: v I r m 9 n Y m,all,I:.v I r.m 9.n Y m,I:1. v I0 r. m 91. n Y0 m
ynni,I n I,all,I n.I,I1 n. I0
yrsa,I r_0 s a,all,I r_0.s a,I1 r_0. s a0
áfallið,au: f a t l I D,all,au:.f a t.l I D,au:1. f a0 t. l I0 D
áfengisneyslu,au: f ei J c I s t n ei s t l Y,all,au:.f ei J.c I s.t n ei s t.l Y,au:1. f ei0 J. c I0 s. t n ei1 s t. l Y0
áfrýjun,au: f r i j Y n,all,au:.f r i.j Y n,au:1. f r i0. j Y0 n
áfrýjunarnefndar,au: f r i j Y n a r n E m t a r,all,au:.f r i.j Y.n a r.n E m.t a r,au:1. f r i0. j Y0. n a0 r. n E1 m. t a0 r
áhættan,au: h ai h t a n,all,au:.h ai h.t a n,au:1. h ai0 h. t a0 n
ákæran,au: c_h ai r a n,all,au:.c_h ai.r a n,au:1. c_h ai0. r a0 n
álverinu,au l v E r I n Y,all,au l.v E.r I.n Y,au1 l. v E0. r I1. n Y0
álíta,au: l i t a,standard_clear,au:.l i.t a,au:1. l i0. t a0
álíta,au: l i t_h a,north_clear,au:.l i.t_h a,au:1. l i0. t_h a0
áminning,au: m I n i N k,all,au:.m I n. i N k,au:1. m I0 n. i0 N k
ánægjuleg,au: n ai j Y l E G,all,au:.n ai.j Y.l E G,au:1. n ai0. j Y0. l E1 G
áramóta,au: r a m ou t a,standard_clear,au:.r a.m ou.t a,au:1. r a0. m ou1. t a0
áramóta,au: r a m ou t_h a,north_clear,au:.r a.m ou.t_h a,au:1. r a0. m ou1. t_h a0
árar,au: r a r,all,au:.r a r,au:1. r a0 r
áraraðir,au: r a r a D I r,all,au:.r a.ra.D I r,au:1. r a0. ra1.D I0 r
árbænum,au r p ai n Y m,all,au r.p ai.n Y m,au1 r. p ai0. n Y0 m
árlegum,au r l E G Y m,all,au r.l E.G Y m,au1 r. l E0. G Y0 m
ármanni,au r m a n I,all,au r.m a n.I,au1 r. m a0 n. I0
ársfundi,au r_0 s f Y n t I,all,au r_0 s.f Y n.t I,au1 r_0 s. f Y0 n. t I0
ársreikningum,au r_0 s r ei h k n i N k Y m,all,au r_0 s.r ei h.k n i N.k Y m,au1 r_0 s. r ei0 h. k n i1 N. k Y0 m
ásbrú,au: s p r u,all,au: s.p r u,au:1 s. p r u0
ási,au: s I,all,au:.s I,au:1. s I0
áskilið,au: s c I l I D,all,au:.s c I.l I D,au1:.s c I0. l I0 D
ásmundar,au s m Y n t a r,all,au s.m Y n.t a r,au1 s. m Y0 n. t a0 r
ávaxta,au: v a k s t a,all,au:.v a k s.t a,au:1. v a0 k s. t a0
ávexti,au: v E k s t I,all,au:.v E k s.t I,au:1. v E0 k s. t I0
ægisson,ai: j I s O n,all,ai:.j I.s O n,ai:1. j I0. s O0 n
æðislegt,ai: D I s t l E x t,all,ai:.D I.s t l E x t,ai:1. D I0. s t l E1 x t
íbúana,i: p u a n a,all,i:.p u.a.n a,i:1. p u0. a1. n a0
íbúðar,i: p u D a r,all,i:.p u.D a r,i:1. p u0. D a0 r
írar,i: r a r,all,i:.r a r,i:1. r a0 r
ísafjarðardjúpi,i: s a f j a r D a r t j u p I,standard_clear,i:.s a.f j a r.D a r.t j u.p I,i:1. s a0. f j a1 r. D a0 r. t j u1. p I0
ísafjarðardjúpi,i: s a f j a r D a r t j u p_h I,north_clear,i:.s a.f j a r.D a r.t j u.p_h I,i:1. s a0. f j a1 r. D a0 r. t j u1. p_h I0
íslandsmiðum,i s t l a n s m I D Y m,all,i s.t l a n t s.m I.D Y m,i1 s. t l a0 n t s. m I1. D Y0 m
íslandsmiðum,i s t l a n t s m I D Y m,all,i s.t l a n t s.m I.D Y m,i1 s. t l a0 n t s. m I1. D Y0 m
ítalski,i: t_h a l s c I,all,i:.t_h a l.s c I,i:1. t_h a0 l. s c I0
ívið,i: v I D,all,i:.v I D,i:1. v I0 D
ófá,ou: f au,all ,ou:.f au,ou:1. f au0
ógildingu,ou c I l t i N k Y,all,ou:.c I l.t i N.k Y,ou:1. c I0 l. t i1 N. k Y0
ókomin,ou: k_h O m I n,all,ou:.k_h O.m I n,ou:1. k_h O0. m I0 n
ólétt,ou: l j E h t,all,ou:.l j E h t,ou:1. l j E0 h t
óperunni,ou: p_h E r Y n I,all,ou:.p_h E.r Y.n I,ou:1. p_h E0. r Y1. n I0
ósjaldan,ou: s j a l t a n,all,ou:.s j a l.t a n,ou:1. s j a1 l. t a0 n
óskalista,ou s k a l I s t a,all,ou s.k a.l I s.t a,ou1 s. k a0. l I1 s. t a0
óþörf,ou: T 9 r f,all,ou:.T 9 r f,ou:1. T 90 r f
ögrandi,9 G r a n t I,all,9 G.r a n.t I,91 G. r a0 n. t I0
ökumanni,9: k Y m a n I,standard_clear,9:.k Y.m a n. I,9:1. k Y0. m a1 n. I0
ökumanni,9: k_h Y m a n I,north_clear,9:.k_h Y.m a n. I,9:1. k_h Y0. m a1 n. I0
ökuréttar,9: k Y r j E h t a r,standard_clear,9:.k Y.r j E h.t a r,9:1. k Y0. r j E1 h. t a0 r
ökuréttar,9: k_h Y r j E h t a r,north_clear,9:.k_h Y.r j E h.t a r,9:1. k_h Y0. r j E1 h. t a0 r
öldu,9 l t Y,all,9 l.t Y,91 l. t Y0
önnum,9 n Y m,all,9 n.Y m,91 n. Y0 m
örebro,9 r E p r u,all,9.r E.p r u,91. r E0. p r u0,erlent
örfáir,9 r v au I r,all,9 r_0.f au.I r,91 r_0. f au0. I0 r
örnu,9 r t n Y,all,9 r.tn Y,91 r. t n Y0
öruggu,9: r Y k Y,all,9:.r Y.k Y,9:1. r Y0. k Y0
öryrkjum,9 r I r_0 c Y m,all,9:.r I r_0.c Y m,9:1. r I0 r_0. c Y0 m
össuri,9 s Y r I,all,9 s.Y.r I,91 s. Y0. r I0
öðlaðist,9 D l a D I s t,all,9 D.l a.D I s t,91 D. l a0. D I0 s t
öðlist,9 D l I s t,all,9 D.l I s t,91 D. l I0 s t
úrgangs,u r k au N s,all,u r.k au N s,u1 r. k au0 N s
úrvalslið,u r v a l s t l I D,all,u r.v a l s.t l I D,u1 r. v a0 l s. t l I1 D
útfærslur,u: t f ai r_0 s t l Y r,standard_casual,u: t.f ai s.t l Y r,u1 t. f ai0 s. t l Y0 r
útfærslur,u: t f ai r_0 s t l Y r,standard_clear,u: t.f ai r_0 s.t l Y r,u:1 t. f ai0 r_0 s. t l Y0 r
útgerðarmaður,u: t c E r D a r m a D Y r,all,u: t.c E r.D a r.m a.D Y r,u:1 t. c E0 r. D a0 r. m a1. D Y0 r
útgerðinni,u t c E r D I n I,all,u t.c E r.D I.n I,u1 t. c E0 r. D I1. n I0
úthlutunar,u: t l_0 Y t Y n a r,standard_clear,u: t.l_0 Y.t Y.n a r,u:1 t. l_0 Y0. t Y1. n a0 r
úthlutunar,u: t l_0 Y t_h Y n a r,north_clear,u: t.l_0 Y.t_h Y.n a r,u:1 t. l_0 Y0. t_h Y1. n a0 r
úthverfi,u t k_h v E r v I,standard_clear,u: t.k_h v E r.v I,u:1 t. k_h v E0 r. v I0
úthverfi,u t x E r v I,south_clear,u: t.x E r.v I,u:1 t. x E0 r. v I0
útistandandi,u: t I s t a n t a n t I,standard_clear,u:.t I.s t a n.t a n.t I,u:1. t I0. s t a1 n. t a0 n. t I0
útistandandi,u: t_h I s t a n t a n t I,north_clear,u:.t_h I.s t a n.t a n.t I,u:1. t_h I0. s t a1 n. t a0 n. t I0
útreikningi,u: t r ei h k n i J c I,standard_clear,u: t.r ei h.k n i J.c I,u:1 t. r ei0 h. k n i1 J. c I0
útreikningi,u: t_h r ei h k n i J c I,north_clear,u: t_h.r ei h.k n i J.c I,u:1 t_h. r ei0 h. k n i1 J. c I0
úttektir,u: t E x t I r,all,u:.t E x.t I r,u1. t E0 x. t I0 r
ýmir,i: m I r,all,i:.m I r,i:1. m I0 r
ýtrasta,i: t r a s t a,standard_clear,i:.t r a s.t a,i:1. t r a0 s. t a0
ýtrasta,i: t_h r a s t a,north_clear,i:.t_h r a s.t a,i:1. t_h r a0 s. t a0
þekkjast,T E h c a s t,all,T E h.c a s t,T E1 h. c a0 s t
þinglok,T i N k l O k,standard_clear,T i N k.l O k,T i1 N k. l O0 k
þinglok,T i N k l O k_h,north_clear,T i N k.l O k_h,T i1 N k. l O0 k_h
þingmannsins,T i N k m a n s I n s,all,T i N k.m a n.s I n s,T i1 N k. m a0 n. s I0 n s
þingnefnd,T i N k n E m t,all,T i N k.n E m t,T i1 N k. n E0 m t
þingstörfum,T i N k s t 9 r v Y m,all,T i N k.s t 9 r.v Y m,T i1 N. s t 90 r. v Y0 m
þjóðaratkvæði,T j ou: D a r a t k_h v ai D I,all,T j ou:.D a r.a t.k_h v ai.D I,T j ou:1. D a0 r. a1 t. k_h v ai0. D I0
þjóðarframleiðslu,T j ou: D a r f r a m l ei D s t l Y,all,T j ou:.D a r.f r a m.l ei D s t.l Y,T j ou:1. D a0 r. f r a1 m. l ei0 D s t. l Y0
þokast,T O: k a s t,standard_clear,T O:.k a s t,T O:1. k a0 s t
þokast,T O: k_h a s t,north_clear,T O:.k_h a s t,T O:1. k_h a0 s t
þorra,T O r a,all,T O r.a,T O1 r. a0
þorði,T O r D I,all,T O r.D I,T O1 r. D I0
þróttarar,T r ou h t a r a r,all,T r ou h.t a.r a r,T r ou1 h. t a0. r a0 r
þungfært,T u N k f ai r_0 t,all,T u N k.f ai r_0 t,T u1 N k. f ai0 r_0 t
þáttaröð,T au h t a r 9 D,all,T au h.t a.r 9 D,T au1 h. t a0. r 91 D
þáði,T au: D I,all,T au:.D I,T au:1. D I0
þægilega,T ai: j I l E G a,all,T ai:.j I.l E.G a,T ai:1. j I0. l E1. G a0
þíns,T i n s,all,T i n s,T i1 n s
þórsmörk,T ou r_0 s m 9 r_0 k,all,T ou r_0 s.m 9 r_0 k,T ou1 r_0 s. m 90 r_0 k
þús,T u: s,all,T u: s,T u:1 s
þýskir,T i s c I r,all,T i s.c I r,T i1 s. c I0 r
